Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,score,final_result
2407,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2408,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2409,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2410,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2411,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2412,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2413,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2414,FFF,2013B,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,92,Withdrawn
2415,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2416,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2417,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2418,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2419,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2420,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2421,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2422,FFF,2014B,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,92,Withdrawn
2423,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2424,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2425,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2426,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2427,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2428,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2429,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2430,FFF,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,92,Pass
2431,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2432,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2433,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2434,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2435,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2436,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2437,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2438,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,70,Withdrawn
2439,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2440,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2441,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2442,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2443,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2444,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2445,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2446,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,180,70,Withdrawn
2447,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2448,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2449,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2450,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2451,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2452,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2453,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2454,FFF,2014B,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,70,Fail
2455,FFF,2013B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,86,Withdrawn
2456,FFF,2013B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,86,Withdrawn
2457,FFF,2013B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,86,Withdrawn
2458,FFF,2013B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,86,Withdrawn
2459,FFF,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,1,60,86,Pass
2460,FFF,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,1,60,86,Pass
2461,FFF,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,1,60,86,Pass
2462,FFF,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,1,60,86,Pass
2463,FFF,2013B,M,Wales,HE Qualification,40-50%,0-35,0,60,96,Withdrawn
2464,FFF,2013B,M,Wales,HE Qualification,40-50%,0-35,0,60,96,Withdrawn
2465,FFF,2013B,M,Wales,HE Qualification,40-50%,0-35,0,60,96,Withdrawn
2466,FFF,2013B,M,Wales,HE Qualification,40-50%,0-35,0,60,96,Withdrawn
2467,FFF,2014B,M,Wales,HE Qualification,40-50%,35-55,2,120,96,Fail
2468,FFF,2014B,M,Wales,HE Qualification,40-50%,35-55,2,120,96,Fail
2469,FFF,2014B,M,Wales,HE Qualification,40-50%,35-55,2,120,96,Fail
2470,FFF,2014B,M,Wales,HE Qualification,40-50%,35-55,2,120,96,Fail
2471,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2472,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2473,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2474,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2475,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2476,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2477,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2478,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,0,120,98,Withdrawn
2479,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2480,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2481,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2482,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2483,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2484,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2485,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2486,FFF,2014B,M,London Region,Lower Than A Level,20-30%,0-35,1,120,98,Withdrawn
2487,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2488,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2489,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2490,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2491,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2492,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2493,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2494,FFF,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,84,Withdrawn
2495,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2496,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2497,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2498,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2499,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2500,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2501,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2502,FFF,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,84,Withdrawn
2503,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2504,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2505,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2506,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2507,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2508,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2509,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2510,FFF,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,84,Pass
2511,FFF,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,90,Withdrawn
2512,FFF,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,90,Withdrawn
2513,FFF,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,90,Withdrawn
2514,FFF,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,90,Withdrawn
2515,FFF,2014B,F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,90,Pass
2516,FFF,2014B,F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,90,Pass
2517,FFF,2014B,F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,90,Pass
2518,FFF,2014B,F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,90,Pass
2519,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,120,62,Withdrawn
2520,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,120,62,Withdrawn
2521,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,120,62,Withdrawn
2522,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,120,62,Withdrawn
2523,FFF,2014B,M,Scotland,HE Qualification,30-40%,0-35,1,120,62,Pass
2524,FFF,2014B,M,Scotland,HE Qualification,30-40%,0-35,1,120,62,Pass
2525,FFF,2014B,M,Scotland,HE Qualification,30-40%,0-35,1,120,62,Pass
2526,FFF,2014B,M,Scotland,HE Qualification,30-40%,0-35,1,120,62,Pass
2527,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,3,210,50,Withdrawn
2528,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,3,210,50,Withdrawn
2529,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,3,210,50,Withdrawn
2530,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,3,210,50,Withdrawn
2531,FFF,2014B,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,50,Fail
2532,FFF,2014B,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,50,Fail
2533,FFF,2014B,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,50,Fail
2534,FFF,2014B,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,50,Fail
2535,FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,76,Withdrawn
2536,FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,76,Withdrawn
2537,FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,76,Withdrawn
2538,FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,76,Withdrawn
2539,FFF,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,76,Fail
2540,FFF,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,76,Fail
2541,FFF,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,76,Fail
2542,FFF,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,76,Fail
2543,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,100,Withdrawn
2544,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,100,Withdrawn
2545,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,100,Withdrawn
2546,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,100,Withdrawn
2547,FFF,2014B,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,3,120,100,Fail
2548,FFF,2014B,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,3,120,100,Fail
2549,FFF,2014B,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,3,120,100,Fail
2550,FFF,2014B,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,3,120,100,Fail
2551,FFF,2013J,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,72,Withdrawn
2552,FFF,2013J,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,72,Withdrawn
2553,FFF,2013J,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,72,Withdrawn
2554,FFF,2013J,M,Ireland,Lower Than A Level,60-70%,0-35,1,180,72,Withdrawn
2555,FFF,2014B,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,72,Fail
2556,FFF,2014B,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,72,Fail
2557,FFF,2014B,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,72,Fail
2558,FFF,2014B,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,72,Fail
2559,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,62,Withdrawn
2560,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,62,Withdrawn
2561,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,62,Withdrawn
2562,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,62,Withdrawn
2563,FFF,2014B,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,62,Pass
2564,FFF,2014B,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,62,Pass
2565,FFF,2014B,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,62,Pass
2566,FFF,2014B,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,62,Pass
2567,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2568,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2569,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2570,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2571,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2572,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2573,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2574,FFF,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,74,Withdrawn
2575,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2576,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2577,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2578,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2579,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2580,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2581,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2582,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,74,Withdrawn
2583,FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,1,150,78,Withdrawn
2584,FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,1,150,78,Withdrawn
2585,FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,1,150,78,Withdrawn
2586,FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,1,150,78,Withdrawn
2587,FFF,2014B,M,South Region,Lower Than A Level,90-100%,35-55,2,150,78,Pass
2588,FFF,2014B,M,South Region,Lower Than A Level,90-100%,35-55,2,150,78,Pass
2589,FFF,2014B,M,South Region,Lower Than A Level,90-100%,35-55,2,150,78,Pass
2590,FFF,2014B,M,South Region,Lower Than A Level,90-100%,35-55,2,150,78,Pass
2591,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2592,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2593,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2594,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2595,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2596,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2597,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2598,FFF,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,210,70,Withdrawn
2599,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2600,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2601,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2602,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2603,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2604,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2605,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2606,FFF,2014B,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,70,Withdrawn
2607,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2608,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2609,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2610,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2611,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2612,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2613,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2614,FFF,2013J,M,Wales,Lower Than A Level,50-60%,0-35,0,120,56,Withdrawn
2615,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2616,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2617,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2618,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2619,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2620,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2621,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2622,FFF,2014B,M,Wales,Lower Than A Level,50-60%,0-35,1,120,56,Withdrawn
2623,FFF,2013J,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,180,82,Withdrawn
2624,FFF,2013J,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,180,82,Withdrawn
2625,FFF,2013J,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,180,82,Withdrawn
2626,FFF,2013J,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,180,82,Withdrawn
2627,FFF,2014B,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,210,82,Pass
2628,FFF,2014B,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,210,82,Pass
2629,FFF,2014B,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,210,82,Pass
2630,FFF,2014B,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,210,82,Pass
2631,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2632,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2633,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2634,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2635,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2636,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2637,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2638,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,180,78,Withdrawn
2639,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2640,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2641,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2642,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2643,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2644,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2645,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2646,FFF,2014B,M,South Region,Lower Than A Level,90-100%,0-35,1,180,78,Withdrawn
2647,FFF,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,240,90,Withdrawn
2648,FFF,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,240,90,Withdrawn
2649,FFF,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,240,90,Withdrawn
2650,FFF,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,240,90,Withdrawn
2651,FFF,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,240,90,Distinction
2652,FFF,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,240,90,Distinction
2653,FFF,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,240,90,Distinction
2654,FFF,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,240,90,Distinction
2655,FFF,2013J,M,North Region,HE Qualification,Oct-20,0-35,0,180,36,Withdrawn
2656,FFF,2013J,M,North Region,HE Qualification,Oct-20,0-35,0,180,36,Withdrawn
2657,FFF,2013J,M,North Region,HE Qualification,Oct-20,0-35,0,180,36,Withdrawn
2658,FFF,2013J,M,North Region,HE Qualification,Oct-20,0-35,0,180,36,Withdrawn
2659,FFF,2014B,M,North Region,HE Qualification,Oct-20,0-35,1,180,36,Fail
2660,FFF,2014B,M,North Region,HE Qualification,Oct-20,0-35,1,180,36,Fail
2661,FFF,2014B,M,North Region,HE Qualification,Oct-20,0-35,1,180,36,Fail
2662,FFF,2014B,M,North Region,HE Qualification,Oct-20,0-35,1,180,36,Fail
2663,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2664,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2665,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2666,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2667,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2668,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2669,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2670,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,94,Withdrawn
2671,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2672,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2673,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2674,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2675,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2676,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2677,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2678,FFF,2014B,M,South West Region,Lower Than A Level,0-10%,35-55,1,120,94,Withdrawn
2679,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2680,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2681,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2682,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2683,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2684,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2685,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2686,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,180,94,Withdrawn
2687,FFF,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,180,94,Withdrawn
2688,FFF,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,180,94,Withdrawn
2689,FFF,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,180,94,Withdrawn
2690,FFF,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,180,94,Withdrawn
